transaction_id,timestamp,department_id,vendor_id,vendor_category,amount,payment_method,description,approver_id,budget_code,vendor_id_original
LTX-00187,2025-01-23T13:26:00,DEP-POLICE,VEN-019,Consulting,1202.6,Credit Card,Description for LTX-00187,A-05,B-217,VEN-026
LTX-00188,2025-03-30T17:54:00,DEP-PWR,VEN-019,Supplies,498.81,Cheque,Description for LTX-00188,A-03,B-565,VEN-056
LTX-00189,2025-10-15T09:42:00,DEP-POLICE,VEN-019,Travel,874.21,Bank Transfer,Description for LTX-00189,A-09,B-607,VEN-021
LTX-00190,2025-09-13T20:56:00,DEP-EDU,VEN-019,Infrastructure,1406.78,Bank Transfer,Description for LTX-00190,A-06,B-271,VEN-032
LTX-00191,2025-09-06T16:42:00,DEP-POLICE,VEN-019,Supplies,1702.81,Credit Card,Description for LTX-00191,A-03,B-532,VEN-081
LTX-00192,2025-04-03T23:59:00,DEP-PWR,VEN-019,Consulting,608.0,Credit Card,Description for LTX-00192,A-03,B-415,VEN-002
LTX-00193,2025-05-07T15:52:00,DEP-HEALTH,VEN-019,IT,894.06,Credit Card,Description for LTX-00193,A-02,B-493,VEN-040
LTX-00194,2025-05-31T14:19:00,DEP-EDU,VEN-019,IT,61.27,Credit Card,Description for LTX-00194,A-07,B-664,VEN-072
LTX-00195,2025-09-29T19:42:00,DEP-PWR,VEN-019,Infrastructure,1080.14,Bank Transfer,Description for LTX-00195,A-00,B-757,VEN-046
LTX-00196,2025-11-08T04:49:00,DEP-EDU,VEN-019,IT,86.37,Credit Card,Description for LTX-00196,A-08,B-679,VEN-062
LTX-00197,2025-10-22T22:54:00,DEP-FIN,VEN-019,IT,1005.82,Cheque,Description for LTX-00197,A-05,B-109,VEN-063
LTX-00198,2025-01-29T14:36:00,DEP-EDU,VEN-019,Travel,1043.7,Bank Transfer,Description for LTX-00198,A-03,B-424,VEN-012
LTX-00199,2025-09-24T22:44:00,DEP-HEALTH,VEN-019,Travel,602.33,Credit Card,Description for LTX-00199,A-00,B-918,VEN-026
LTX-00200,2025-07-13T12:12:00,DEP-POLICE,VEN-019,Travel,83690.93,Cheque,Description for LTX-00200,A-00,B-281,VEN-069
LTX-00201,2025-10-21T00:19:00,DEP-PWR,VEN-019,Consulting,952.32,Bank Transfer,Description for LTX-00201,A-09,B-907,VEN-044
LTX-00202,2025-06-11T03:41:00,DEP-POLICE,VEN-019,IT,509.87,Bank Transfer,Description for LTX-00202,A-03,B-212,VEN-057
LTX-00203,2025-04-05T08:40:00,DEP-FIN,VEN-019,Supplies,1930.42,Bank Transfer,Description for LTX-00203,A-03,B-405,VEN-093
LTX-00204,2025-06-21T14:17:00,DEP-PWR,VEN-019,IT,318.41,Credit Card,Description for LTX-00204,A-08,B-774,VEN-085
LTX-00205,2025-02-20T02:58:00,DEP-PWR,VEN-019,Supplies,1666.26,Bank Transfer,Description for LTX-00205,A-09,B-591,VEN-099
LTX-00206,2025-09-18T07:36:00,DEP-PWR,VEN-019,Infrastructure,1706.24,Cheque,Description for LTX-00206,A-05,B-129,VEN-055
LTX-00207,2025-01-22T01:01:00,DEP-HEALTH,VEN-019,Supplies,1462.08,Credit Card,Description for LTX-00207,A-02,B-340,VEN-073
LTX-00208,2025-01-01T01:43:00,DEP-FIN,VEN-019,Consulting,625.29,Cheque,Description for LTX-00208,A-09,B-106,VEN-032
LTX-00209,2025-10-15T21:03:00,DEP-EDU,VEN-019,Supplies,693.3,Bank Transfer,Description for LTX-00209,A-06,B-806,VEN-061
LTX-00210,2025-11-09T00:05:00,DEP-POLICE,VEN-019,IT,1223.51,Bank Transfer,Description for LTX-00210,A-07,B-560,VEN-049
LTX-00211,2025-06-07T11:41:00,DEP-EDU,VEN-019,Travel,1823.53,Bank Transfer,Description for LTX-00211,A-00,B-891,VEN-098
LTX-00212,2025-06-17T20:30:00,DEP-EDU,VEN-019,Supplies,461.67,Cheque,Description for LTX-00212,A-02,B-888,VEN-073
LTX-00213,2025-04-06T14:43:00,DEP-PWR,VEN-019,Consulting,1667.97,Credit Card,Description for LTX-00213,A-02,B-204,VEN-070
LTX-00214,2025-04-27T10:07:00,DEP-PWR,VEN-019,Infrastructure,619.55,Cheque,Description for LTX-00214,A-09,B-756,VEN-073
LTX-00215,2025-07-17T12:05:00,DEP-EDU,VEN-019,Supplies,1499.55,Credit Card,Description for LTX-00215,A-01,B-696,VEN-046
LTX-00216,2025-06-10T03:04:00,DEP-HEALTH,VEN-019,Consulting,1925.1,Cheque,Description for LTX-00216,A-09,B-663,VEN-029
LTX-00217,2025-03-15T23:52:00,DEP-HEALTH,VEN-019,Infrastructure,854.15,Cheque,Description for LTX-00217,A-08,B-991,VEN-088
LTX-00218,2025-01-26T16:17:00,DEP-EDU,VEN-019,IT,1211.37,Bank Transfer,Description for LTX-00218,A-07,B-953,VEN-096
LTX-00219,2025-08-21T13:34:00,DEP-FIN,VEN-019,Consulting,407.49,Credit Card,Description for LTX-00219,A-06,B-875,VEN-024
LTX-00220,2025-04-22T02:15:00,DEP-EDU,VEN-019,Infrastructure,1965.09,Cheque,Description for LTX-00220,A-03,B-540,VEN-031
LTX-00221,2025-02-05T18:30:00,DEP-EDU,VEN-019,Supplies,1753.78,Cheque,Description for LTX-00221,A-08,B-159,VEN-030
LTX-00222,2025-11-11T23:59:00,DEP-POLICE,VEN-019,Infrastructure,170.09,Bank Transfer,Description for LTX-00222,A-06,B-403,VEN-082
LTX-00223,2025-06-13T06:11:00,DEP-EDU,VEN-019,Travel,1430.89,Bank Transfer,Description for LTX-00223,A-08,B-366,VEN-018
LTX-00224,2025-08-15T07:58:00,DEP-PWR,VEN-019,IT,1509.53,Credit Card,Description for LTX-00224,A-03,B-652,VEN-099
LTX-00225,2025-05-02T17:39:00,DEP-HEALTH,VEN-019,IT,1832.45,Cheque,Description for LTX-00225,A-08,B-653,VEN-085
LTX-00226,2025-12-12T22:04:00,DEP-EDU,VEN-019,Infrastructure,306.95,Credit Card,Description for LTX-00226,A-00,B-842,VEN-069
LTX-00227,2025-07-03T02:00:00,DEP-POLICE,VEN-019,Travel,1282.08,Cheque,Description for LTX-00227,A-06,B-988,VEN-075
LTX-00228,2025-07-06T12:32:00,DEP-HEALTH,VEN-019,IT,1996.1,Bank Transfer,Description for LTX-00228,A-04,B-397,
LTX-00229,2025-12-26T18:31:00,DEP-FIN,VEN-019,Infrastructure,426.04,Cheque,Description for LTX-00229,A-07,B-815,VEN-061
LTX-00230,2025-08-27T15:48:00,DEP-PWR,VEN-019,Consulting,295.69,Credit Card,Description for LTX-00230,A-08,B-580,VEN-049
LTX-00231,2025-08-27T06:32:00,DEP-PWR,VEN-019,Travel,29.86,Credit Card,Description for LTX-00231,A-04,B-342,VEN-028
LTX-00232,2025-02-04T04:24:00,DEP-HEALTH,VEN-019,IT,422.35,Bank Transfer,Description for LTX-00232,A-07,B-974,VEN-091
LTX-00233,2025-06-15T07:23:00,DEP-PWR,VEN-019,IT,1800.07,Cheque,Description for LTX-00233,A-06,B-308,VEN-013
LTX-00234,2025-03-26T02:37:00,DEP-EDU,VEN-019,IT,698.38,Credit Card,Description for LTX-00234,A-06,B-629,VEN-088
LTX-00235,2025-01-04T16:24:00,DEP-FIN,VEN-019,Infrastructure,1959.36,Cheque,Description for LTX-00235,A-02,B-474,VEN-072
LTX-00236,2025-05-25T10:14:00,DEP-EDU,VEN-019,Consulting,1441.7,Cheque,Description for LTX-00236,A-01,B-429,VEN-031
LTX-00237,2025-01-24T00:49:00,DEP-HEALTH,VEN-019,Travel,498.14,Credit Card,Description for LTX-00237,A-03,B-635,VEN-035
LTX-00238,2025-12-15T07:16:00,DEP-EDU,VEN-019,Infrastructure,1969.26,Cheque,Description for LTX-00238,A-07,B-491,VEN-067
LTX-00239,2025-05-03T11:27:00,DEP-FIN,VEN-019,IT,1036.27,Bank Transfer,Description for LTX-00239,A-01,B-506,VEN-020
LTX-00240,2025-04-16T10:29:00,DEP-HEALTH,VEN-019,IT,164.78,Cheque,Description for LTX-00240,A-06,B-695,VEN-013
LTX-00241,2025-10-03T09:06:00,DEP-FIN,VEN-019,Supplies,777.76,Cheque,Description for LTX-00241,A-09,B-865,VEN-041
LTX-00242,2025-09-19T17:55:00,DEP-PWR,VEN-019,Infrastructure,993.14,Credit Card,Description for LTX-00242,A-04,B-170,VEN-068
LTX-00243,2025-10-15T03:40:00,DEP-HEALTH,VEN-019,IT,229.19,Credit Card,Description for LTX-00243,A-09,B-678,VEN-033
LTX-00244,2025-11-10T11:16:00,DEP-FIN,VEN-019,IT,1533.41,Credit Card,Description for LTX-00244,A-02,B-480,VEN-005
LTX-00245,2025-08-28T21:45:00,DEP-EDU,VEN-019,IT,1484.37,Bank Transfer,Description for LTX-00245,A-05,B-211,VEN-086
LTX-00246,2025-03-21T11:31:00,DEP-EDU,VEN-019,Supplies,1443.47,Credit Card,Description for LTX-00246,A-00,B-514,VEN-094
LTX-00247,2025-05-29T10:01:00,DEP-POLICE,VEN-019,Consulting,1342.7,Credit Card,Description for LTX-00247,A-00,B-307,VEN-075
LTX-00248,2025-07-09T11:38:00,DEP-FIN,VEN-019,Supplies,111.54,Bank Transfer,Description for LTX-00248,A-03,B-669,VEN-024
LTX-00249,2025-11-13T03:29:00,DEP-HEALTH,VEN-019,IT,400.82,Bank Transfer,Description for LTX-00249,A-07,B-721,VEN-070
LTX-00250,2025-05-30T04:00:00,DEP-HEALTH,VEN-019,Travel,749.52,Bank Transfer,Description for LTX-00250,A-04,B-675,VEN-014
LTX-00251,2025-04-18T11:43:00,DEP-FIN,VEN-019,Supplies,966.72,Cheque,Description for LTX-00251,A-08,B-384,VEN-005
LTX-00252,2025-08-07T16:28:00,DEP-FIN,VEN-019,Consulting,241.28,Credit Card,Description for LTX-00252,A-08,B-898,VEN-034
LTX-00253,2025-08-06T09:22:00,DEP-EDU,VEN-019,Infrastructure,1912.9,Credit Card,Description for LTX-00253,A-03,B-399,VEN-099
LTX-00254,2025-09-24T20:41:00,DEP-HEALTH,VEN-019,Infrastructure,411.86,Cheque,Description for LTX-00254,A-08,B-382,VEN-070
LTX-00255,2025-10-07T09:38:00,DEP-POLICE,VEN-019,Travel,1892.68,Credit Card,Description for LTX-00255,A-02,B-538,VEN-015
LTX-00256,2025-06-29T17:57:00,DEP-POLICE,VEN-019,Supplies,161.35,Cheque,Description for LTX-00256,A-06,B-214,VEN-043
LTX-00257,2025-11-17T03:36:00,DEP-PWR,VEN-019,Infrastructure,1378.3,Credit Card,Description for LTX-00257,A-06,B-178,VEN-027
LTX-00258,2025-12-04T21:36:00,DEP-POLICE,VEN-019,IT,605.21,Credit Card,Description for LTX-00258,A-08,B-704,VEN-005
LTX-00259,2025-02-27T19:14:00,DEP-PWR,VEN-019,Travel,1494.13,Cheque,Description for LTX-00259,A-08,B-188,VEN-017
LTX-00260,2025-08-02T05:41:00,DEP-PWR,VEN-019,Travel,893.48,Credit Card,Description for LTX-00260,A-01,B-917,VEN-033
LTX-00261,2025-12-16T04:35:00,DEP-HEALTH,VEN-019,IT,1805.05,Bank Transfer,Description for LTX-00261,A-03,B-418,VEN-068
LTX-00262,2025-07-08T10:50:00,DEP-EDU,VEN-019,Travel,1327.67,Cheque,Description for LTX-00262,A-08,B-209,VEN-060
LTX-00263,2025-06-11T14:19:00,DEP-POLICE,VEN-019,Consulting,1693.96,Cheque,Description for LTX-00263,A-04,B-391,VEN-080
LTX-00264,2025-02-27T19:37:00,DEP-HEALTH,VEN-019,Supplies,1539.38,Cheque,Description for LTX-00264,A-07,B-348,VEN-018
LTX-00265,2025-01-20T21:02:00,DEP-EDU,VEN-019,Travel,984.19,Credit Card,Description for LTX-00265,A-08,B-397,VEN-082
LTX-00266,2025-06-07T04:02:00,DEP-EDU,VEN-019,Consulting,317.63,Bank Transfer,Description for LTX-00266,A-03,B-260,VEN-091
LTX-00267,2025-11-19T18:19:00,DEP-POLICE,VEN-019,Infrastructure,1167.06,Credit Card,Description for LTX-00267,A-06,B-850,VEN-061
LTX-00268,2025-03-07T18:48:00,DEP-PWR,VEN-019,Supplies,464.41,Cheque,Description for LTX-00268,A-08,B-691,VEN-030
LTX-00269,2025-08-08T06:42:00,DEP-PWR,VEN-019,Consulting,1101.1,Cheque,Description for LTX-00269,A-07,B-491,VEN-061
LTX-00270,2025-09-08T06:53:00,DEP-PWR,VEN-019,Infrastructure,1437.89,Cheque,Description for LTX-00270,A-09,B-804,VEN-005
LTX-00271,2025-08-15T02:31:00,DEP-EDU,VEN-019,Supplies,672.77,Cheque,Description for LTX-00271,A-06,B-418,VEN-084
LTX-00272,2025-02-16T08:02:00,DEP-FIN,VEN-019,IT,87.43,Credit Card,Description for LTX-00272,A-04,B-959,VEN-044
LTX-00273,2025-08-29T01:02:00,DEP-EDU,VEN-019,Supplies,1571.28,Credit Card,Description for LTX-00273,A-09,B-215,VEN-073
LTX-00274,2025-12-01T01:48:00,DEP-EDU,VEN-019,Supplies,1824.4,Cheque,Description for LTX-00274,A-06,B-100,VEN-010
LTX-00275,2025-06-02T14:59:00,DEP-PWR,VEN-019,Travel,1854.13,Credit Card,Description for LTX-00275,A-02,B-143,VEN-001
LTX-00276,2025-06-15T09:25:00,DEP-HEALTH,VEN-019,Consulting,1583.9,Credit Card,Description for LTX-00276,A-07,B-823,VEN-038
LTX-00277,2025-03-23T11:11:00,DEP-HEALTH,VEN-019,IT,502.41,Bank Transfer,Description for LTX-00277,A-01,B-688,VEN-022
LTX-00278,2025-03-16T03:26:00,DEP-FIN,VEN-019,Infrastructure,323.09,Credit Card,Description for LTX-00278,A-04,B-908,VEN-001
LTX-00279,2025-04-01T16:33:00,DEP-HEALTH,VEN-019,Consulting,770.52,Cheque,Description for LTX-00279,A-06,B-800,VEN-001
LTX-00280,2025-01-04T03:10:00,DEP-PWR,VEN-019,Supplies,1747.98,Bank Transfer,Description for LTX-00280,A-07,B-683,VEN-034
LTX-00281,2025-02-17T13:11:00,DEP-FIN,VEN-019,Consulting,1649.12,Cheque,Description for LTX-00281,A-01,B-346,VEN-021
LTX-00282,2025-12-08T16:48:00,DEP-PWR,VEN-019,Infrastructure,1999.12,Cheque,Description for LTX-00282,A-07,B-650,VEN-013
LTX-00283,2025-06-08T06:48:00,DEP-POLICE,VEN-019,Travel,854.2,Bank Transfer,Description for LTX-00283,A-01,B-196,VEN-081
LTX-00284,2025-10-07T21:06:00,DEP-EDU,VEN-019,IT,95.49,Bank Transfer,Description for LTX-00284,A-06,B-859,VEN-090
LTX-00285,2025-11-10T04:25:00,DEP-HEALTH,VEN-019,Infrastructure,1358.24,Cheque,Description for LTX-00285,A-06,B-204,VEN-087
LTX-00286,2025-05-29T01:07:00,DEP-FIN,VEN-019,Infrastructure,1805.17,Bank Transfer,Description for LTX-00286,A-04,B-203,VEN-097
LTX-00287,2025-03-10T20:18:00,DEP-HEALTH,VEN-019,Travel,1693.94,Bank Transfer,Description for LTX-00287,A-07,B-167,VEN-091
LTX-00288,2025-09-04T04:03:00,DEP-FIN,VEN-019,IT,67.76,Cheque,Description for LTX-00288,A-01,B-424,VEN-004
LTX-00289,2025-10-01T00:05:00,DEP-HEALTH,VEN-019,Travel,1833.59,Credit Card,Description for LTX-00289,A-02,B-870,VEN-059
LTX-00290,2025-04-17T03:03:00,DEP-FIN,VEN-019,IT,1435.97,Cheque,Description for LTX-00290,A-06,B-585,VEN-093
LTX-00291,2025-06-20T10:04:00,DEP-HEALTH,VEN-019,IT,1338.61,Bank Transfer,Description for LTX-00291,A-07,B-998,VEN-024
LTX-00292,2025-12-20T15:09:00,DEP-POLICE,VEN-019,Travel,1282.92,Cheque,Description for LTX-00292,A-09,B-950,VEN-061
LTX-00293,2025-05-16T14:46:00,DEP-EDU,VEN-019,IT,212.6,Bank Transfer,Description for LTX-00293,A-05,B-167,VEN-023
LTX-00294,2025-02-12T06:19:00,DEP-HEALTH,VEN-019,IT,1983.99,Cheque,Description for LTX-00294,A-08,B-435,VEN-017
LTX-00295,2025-01-18T13:11:00,DEP-FIN,VEN-019,IT,516.84,Cheque,Description for LTX-00295,A-06,B-954,VEN-011
LTX-00296,2025-11-30T20:17:00,DEP-EDU,VEN-019,Supplies,1160.77,Credit Card,Description for LTX-00296,A-07,B-980,VEN-021
LTX-00297,2025-11-01T05:38:00,DEP-FIN,VEN-019,Supplies,710.98,Credit Card,Description for LTX-00297,A-07,B-514,VEN-059
LTX-00298,2025-05-19T10:00:00,DEP-POLICE,VEN-019,IT,305.03,Cheque,Description for LTX-00298,A-09,B-182,VEN-009
LTX-00299,2025-05-24T14:56:00,DEP-HEALTH,VEN-019,IT,782.96,Bank Transfer,Description for LTX-00299,A-01,B-385,VEN-061
LTX-00300,2025-03-10T08:47:00,DEP-FIN,VEN-019,IT,53623.33,Credit Card,Description for LTX-00300,A-05,B-151,VEN-024
LTX-00301,2025-05-05T17:45:00,DEP-FIN,VEN-019,Travel,1329.62,Bank Transfer,Description for LTX-00301,A-07,B-763,VEN-096
LTX-00302,2025-01-23T02:06:00,DEP-FIN,VEN-019,Travel,897.59,Credit Card,Description for LTX-00302,A-03,B-878,VEN-080
LTX-00303,2025-12-01T04:13:00,DEP-EDU,VEN-019,Consulting,1431.08,Cheque,Description for LTX-00303,A-02,B-794,VEN-058
LTX-00304,2025-06-30T04:45:00,DEP-FIN,VEN-019,Supplies,97.74,Cheque,Description for LTX-00304,A-04,B-397,VEN-060
LTX-00305,2025-08-21T11:52:00,DEP-POLICE,VEN-019,Travel,1864.84,Bank Transfer,Description for LTX-00305,A-06,B-313,VEN-082
LTX-00306,2025-12-26T14:46:00,DEP-EDU,VEN-019,Travel,882.21,Bank Transfer,Description for LTX-00306,A-04,B-868,VEN-038
LTX-00307,2025-12-24T12:42:00,DEP-FIN,VEN-019,Travel,455.24,Credit Card,Description for LTX-00307,A-09,B-248,VEN-058
LTX-00308,2025-01-14T16:29:00,DEP-HEALTH,VEN-019,Consulting,1309.87,Cheque,Description for LTX-00308,A-00,B-468,VEN-063
LTX-00309,2025-07-13T06:21:00,DEP-FIN,VEN-019,Travel,1098.88,Bank Transfer,Description for LTX-00309,A-03,B-611,VEN-091
LTX-00310,2025-02-28T05:47:00,DEP-FIN,VEN-019,IT,1723.73,Credit Card,Description for LTX-00310,A-08,B-903,VEN-026
LTX-00311,2025-04-15T15:40:00,DEP-PWR,VEN-019,IT,1169.6,Credit Card,Description for LTX-00311,A-05,B-207,VEN-043
LTX-00312,2025-07-20T00:39:00,DEP-EDU,VEN-019,IT,174.23,Cheque,Description for LTX-00312,A-03,B-467,VEN-009
LTX-00313,2025-02-17T11:05:00,DEP-POLICE,VEN-019,Consulting,463.4,Cheque,Description for LTX-00313,A-09,B-871,VEN-087
LTX-00314,2025-06-08T05:31:00,DEP-EDU,VEN-019,Supplies,118.05,Credit Card,Description for LTX-00314,A-08,B-730,VEN-045
LTX-00315,2025-05-26T21:45:00,DEP-FIN,VEN-019,Supplies,1775.18,Cheque,Description for LTX-00315,A-06,B-671,VEN-060
LTX-00316,2025-01-01T21:25:00,DEP-EDU,VEN-019,Infrastructure,1556.0,Credit Card,Description for LTX-00316,A-05,B-727,VEN-013
LTX-00317,2025-01-08T08:43:00,DEP-HEALTH,VEN-019,Consulting,1316.16,Credit Card,Description for LTX-00317,A-03,B-541,VEN-033
LTX-00318,2025-03-15T14:45:00,DEP-FIN,VEN-019,Supplies,1373.24,Credit Card,Description for LTX-00318,A-00,B-789,VEN-038
LTX-00319,2025-05-22T16:05:00,DEP-FIN,VEN-019,Consulting,519.81,Credit Card,Description for LTX-00319,A-03,B-929,VEN-069
LTX-00320,2025-01-01T15:52:00,DEP-POLICE,VEN-019,Supplies,902.13,Credit Card,Description for LTX-00320,A-08,B-124,VEN-059
LTX-00321,2025-08-25T06:05:00,DEP-POLICE,VEN-019,Consulting,1936.59,Cheque,Description for LTX-00321,A-01,B-521,VEN-064
LTX-00322,2025-09-14T19:54:00,DEP-HEALTH,VEN-019,Consulting,87.58,Cheque,Description for LTX-00322,A-08,B-440,VEN-040
LTX-00323,2025-05-07T03:49:00,DEP-PWR,VEN-019,Travel,193.97,Cheque,Description for LTX-00323,A-02,B-123,VEN-069
LTX-00324,2025-02-13T22:51:00,DEP-FIN,VEN-019,Infrastructure,395.7,Credit Card,Description for LTX-00324,A-05,B-425,VEN-029
LTX-00325,2025-01-12T23:30:00,DEP-HEALTH,VEN-019,Infrastructure,635.78,Cheque,Description for LTX-00325,A-00,B-189,VEN-041
LTX-00326,2025-08-21T13:03:00,DEP-HEALTH,VEN-019,Infrastructure,1549.91,Credit Card,Description for LTX-00326,A-03,B-421,VEN-064
LTX-00327,2025-12-08T13:57:00,DEP-FIN,VEN-019,IT,1031.85,Credit Card,Description for LTX-00327,A-06,B-214,VEN-057
LTX-00328,2025-08-20T16:17:00,DEP-PWR,VEN-019,Consulting,1391.97,Cheque,Description for LTX-00328,A-06,B-929,VEN-030
LTX-00329,2025-06-30T19:46:00,DEP-FIN,VEN-019,Travel,115.01,Credit Card,Description for LTX-00329,A-06,B-856,VEN-023
LTX-00330,2025-05-07T22:25:00,DEP-POLICE,VEN-019,Infrastructure,1974.2,Cheque,Description for LTX-00330,A-08,B-693,VEN-076
LTX-00331,2025-09-08T04:27:00,DEP-HEALTH,VEN-019,Travel,512.0,Cheque,Description for LTX-00331,A-03,B-948,VEN-055
LTX-00332,2025-06-16T05:47:00,DEP-HEALTH,VEN-019,Consulting,758.39,Bank Transfer,Description for LTX-00332,A-09,B-963,VEN-069
LTX-00333,2025-03-11T21:58:00,DEP-PWR,VEN-019,IT,1701.89,Bank Transfer,Description for LTX-00333,A-08,B-962,VEN-033
LTX-00334,2025-06-12T08:01:00,DEP-FIN,VEN-019,Infrastructure,74.79,Bank Transfer,Description for LTX-00334,A-09,B-319,VEN-028
LTX-00335,2025-10-16T18:55:00,DEP-FIN,VEN-019,Supplies,1322.2,Bank Transfer,Description for LTX-00335,A-01,B-583,VEN-077
LTX-00336,2025-10-27T10:49:00,DEP-POLICE,VEN-019,Consulting,913.15,Credit Card,Description for LTX-00336,A-05,B-662,VEN-022
LTX-00337,2025-07-04T01:46:00,DEP-POLICE,VEN-019,Supplies,1427.6,Cheque,Description for LTX-00337,A-00,B-116,VEN-016
LTX-00338,2025-04-25T16:54:00,DEP-HEALTH,VEN-019,IT,558.64,Bank Transfer,Description for LTX-00338,A-07,B-743,VEN-011
LTX-00339,2025-05-12T01:10:00,DEP-HEALTH,VEN-019,Consulting,969.29,Bank Transfer,Description for LTX-00339,A-00,B-819,VEN-038
LTX-00340,2025-05-26T02:50:00,DEP-POLICE,VEN-019,Infrastructure,1008.16,Credit Card,Description for LTX-00340,A-03,B-429,VEN-052
LTX-00341,2025-09-23T06:49:00,DEP-PWR,VEN-019,IT,577.28,Credit Card,Description for LTX-00341,A-07,B-968,VEN-027
LTX-00342,2025-02-18T18:57:00,DEP-PWR,VEN-019,Travel,399.61,Cheque,Description for LTX-00342,A-02,B-520,VEN-001
LTX-00343,2025-02-10T10:13:00,DEP-PWR,VEN-019,Consulting,1077.65,Credit Card,Description for LTX-00343,A-05,B-620,VEN-006
LTX-00344,2025-10-17T17:29:00,DEP-PWR,VEN-019,Infrastructure,546.51,Credit Card,Description for LTX-00344,A-06,B-255,VEN-091
LTX-00345,2025-11-13T07:38:00,DEP-POLICE,VEN-019,IT,1834.62,Credit Card,Description for LTX-00345,A-07,B-270,VEN-049
LTX-00346,2025-07-19T20:10:00,DEP-EDU,VEN-019,Infrastructure,1810.69,Bank Transfer,Description for LTX-00346,A-06,B-277,VEN-063
LTX-00347,2025-05-26T11:50:00,DEP-POLICE,VEN-019,Supplies,1019.82,Bank Transfer,Description for LTX-00347,A-00,B-939,VEN-003
LTX-00348,2025-11-28T04:57:00,DEP-EDU,VEN-019,IT,107.14,Bank Transfer,Description for LTX-00348,A-08,B-782,VEN-021
LTX-00349,2025-10-29T03:55:00,DEP-POLICE,VEN-019,Infrastructure,1672.65,Cheque,Description for LTX-00349,A-00,B-285,VEN-094
LTX-00350,2025-02-08T18:08:00,DEP-POLICE,VEN-019,IT,1968.96,Credit Card,Description for LTX-00350,A-00,B-474,VEN-058
LTX-00351,2025-11-30T10:59:00,DEP-POLICE,VEN-019,Infrastructure,53.93,Credit Card,Description for LTX-00351,A-05,B-319,VEN-057
LTX-00352,2025-07-20T06:39:00,DEP-POLICE,VEN-019,Supplies,1170.59,Cheque,Description for LTX-00352,A-07,B-233,VEN-068
LTX-00353,2025-05-04T22:54:00,DEP-POLICE,VEN-019,Supplies,1623.23,Cheque,Description for LTX-00353,A-00,B-989,VEN-028
LTX-00354,2025-02-15T21:33:00,DEP-HEALTH,VEN-019,IT,1758.2,Credit Card,Description for LTX-00354,A-04,B-629,VEN-071
LTX-00355,2025-12-28T06:40:00,DEP-EDU,VEN-019,Travel,222.65,Credit Card,Description for LTX-00355,A-08,B-687,VEN-024
LTX-00356,2025-09-02T19:24:00,DEP-HEALTH,VEN-019,IT,943.25,Credit Card,Description for LTX-00356,A-01,B-721,VEN-074
LTX-00357,2025-01-01T19:56:00,DEP-POLICE,VEN-019,Infrastructure,1160.93,Cheque,Description for LTX-00357,A-07,B-544,VEN-037
LTX-00358,2025-07-08T11:55:00,DEP-PWR,VEN-019,IT,505.71,Credit Card,Description for LTX-00358,A-09,B-601,
LTX-00359,2025-02-18T00:29:00,DEP-POLICE,VEN-019,Travel,1697.16,Credit Card,Description for LTX-00359,A-03,B-392,VEN-011
LTX-00360,2025-10-04T06:59:00,DEP-POLICE,VEN-019,IT,498.5,Cheque,Description for LTX-00360,A-05,B-201,VEN-069
LTX-00361,2025-01-23T21:09:00,DEP-EDU,VEN-019,IT,127.67,Bank Transfer,Description for LTX-00361,A-03,B-408,VEN-032
LTX-00362,2025-07-20T10:37:00,DEP-HEALTH,VEN-019,Travel,912.64,Cheque,Description for LTX-00362,A-07,B-901,VEN-096
LTX-00363,2025-05-09T15:29:00,DEP-PWR,VEN-019,Infrastructure,26.11,Credit Card,Description for LTX-00363,A-09,B-611,VEN-060
LTX-00364,2025-09-21T12:38:00,DEP-HEALTH,VEN-019,Supplies,1935.73,Cheque,Description for LTX-00364,A-03,B-468,VEN-062
LTX-00365,2025-03-04T15:15:00,DEP-HEALTH,VEN-019,Travel,550.69,Credit Card,Description for LTX-00365,A-09,B-388,VEN-036
LTX-00366,2025-05-20T02:58:00,DEP-HEALTH,VEN-019,Supplies,110.25,Credit Card,Description for LTX-00366,A-02,B-349,VEN-012
LTX-00367,2025-01-23T05:37:00,DEP-HEALTH,VEN-019,IT,1271.27,Credit Card,Description for LTX-00367,A-06,B-630,VEN-020
LTX-00368,2025-05-08T13:26:00,DEP-HEALTH,VEN-019,Travel,521.14,Cheque,Description for LTX-00368,A-00,B-606,VEN-030
LTX-00369,2025-02-21T19:40:00,DEP-FIN,VEN-019,Supplies,1560.85,Cheque,Description for LTX-00369,A-05,B-876,VEN-010
LTX-00370,2025-06-06T21:04:00,DEP-EDU,VEN-019,Consulting,825.48,Cheque,Description for LTX-00370,A-07,B-254,VEN-094
LTX-00371,2025-06-08T11:26:00,DEP-EDU,VEN-019,Consulting,120.08,Credit Card,Description for LTX-00371,A-08,B-530,VEN-088
LTX-00372,2025-04-12T07:06:00,DEP-HEALTH,VEN-019,IT,198.49,Bank Transfer,Description for LTX-00372,A-07,B-753,VEN-091
LTX-00373,2025-08-02T08:08:00,DEP-POLICE,VEN-019,Supplies,1357.76,Bank Transfer,Description for LTX-00373,A-07,B-507,VEN-049
